index,Long,Lat,UTM_X,UTM_Y
1422,127.07813759999999,37.5423943,330214.25165025174,4156780.21263763
1423,127.07813589999999,37.542394699999996,330214.10235768516,4156780.2600926342
1424,127.0781342,37.5423951,330213.95306512015,4156780.3075476433
1425,127.0781327,37.5423954,330213.8212162745,4156780.343545376
1426,127.078131,37.5423957,330213.6716968302,4156780.3799044234
1427,127.0781293,37.542396,330213.52217738924,4156780.4162634728
1428,127.0781274,37.5423962,330213.3547604695,4156780.441887872
1429,127.07812589999999,37.5423964,330213.2226847454,4156780.4667896484
1430,127.0781243,37.542396499999995,330213.08154684474,4156780.4807761176
1431,127.0781227,37.5423966,330212.94040894444,4156780.494762589
1432,127.0781207,37.5423967,330212.7639298476,4156780.509471692
1433,127.0781193,37.5423967,330212.6402356641,4156780.51200089
1434,127.0781178,37.5423969,330212.5081599448,4156780.536902678
1435,127.0781164,37.542397099999995,330212.38491952483,4156780.561623812
1436,127.0781147,37.5423974,330212.23540008935,4156780.5979828853
1437,127.07811319999999,37.542397799999996,330212.1037781364,4156780.6450766106
1438,127.0781117,37.5423981,330211.97192930273,4156780.6810743753
1439,127.07811029999999,37.542398399999996,330211.8489157662,4156780.7168914815
1440,127.078109,37.5423985,330211.7342837686,4156780.730336
1441,127.0781076,37.5423987,330211.61104335095,4156780.7550571454
1442,127.0781062,37.542398899999995,330211.48780293623,4156780.7797782924
1443,127.0781049,37.5423991,330211.3733978205,4156780.804318781
1444,127.07810359999999,37.5423994,330211.2592195886,4156780.8399552396
1445,127.0781023,37.542399599999996,330211.1448144743,4156780.8644957338
1446,127.07810079999999,37.5423999,330211.0129656452,4156780.9004935124
1447,127.0780992,37.542400199999996,330210.872281521,4156780.936671951
1448,127.07809809999999,37.5424005,330210.77577388927,4156780.9719470986
1449,127.0780966,37.5424007,330210.6436981814,4156780.9968489176
1450,127.07809519999999,37.5424009,330210.5204577723,4156781.021570077
1451,127.07809359999999,37.542401,330210.379319881,4156781.035556594
1452,127.07809189999999,37.5424012,330210.2295735786,4156781.0608197376
1453,127.0780904,37.5424015,330210.09772475803,4156781.09681753
1454,127.07808899999999,37.5424017,330209.9744843495,4156781.1215387005
1455,127.07808709999999,37.542401999999996,330209.8072943384,4156781.158259138
1456,127.0780855,37.5424023,330209.6666102229,4156781.1944375993
1457,127.0780839,37.542402599999996,330209.5259261062,4156781.23061606
1458,127.0780825,37.5424028,330209.4026857031,4156781.255337239
1459,127.078081,37.5424028,330209.2701562309,4156781.2580471477
1460,127.0780794,37.542403,330209.1292452306,4156781.283129652
1461,127.07807779999999,37.5424031,330208.988107347,4156781.2971161907
1462,127.07807629999999,37.5424033,330208.8560316481,4156781.3220180385
1463,127.0780748,37.5424035,330208.7239559499,4156781.3469198877
1464,127.07807299999999,37.5424037,330208.56537435646,4156781.3723637233
1465,127.07807129999999,37.542404,330208.4158549487,4156781.4087228663
1466,127.0780697,37.5424043,330208.27517084224,4156781.444901351
1467,127.0780683,37.542404499999996,330208.1519304451,4156781.4696225473
1468,127.0780667,37.5424046,330208.0107925654,4156781.483609105
1469,127.0780652,37.5424046,330207.8782630961,4156781.486319036
1470,127.0780636,37.5424049,330207.7375789905,4156781.522497529
1471,127.0780621,37.542405099999996,330207.60550329793,4156781.547399397
1472,127.0780606,37.5424053,330207.47342760605,4156781.572301266
1473,127.07805909999999,37.5424054,330207.3411250241,4156781.5861071725
1474,127.0780575,37.5424058,330207.200667813,4156781.6333816405
1475,127.0780559,37.5424059,330207.05952993676,4156781.6473682136
1476,127.0780544,37.5424061,330206.92745424545,4156781.672270091
1477,127.078053,37.542406299999996,330206.8042138546,4156781.696991309
1478,127.07805139999999,37.5424066,330206.6635297586,4156781.7331698206
1479,127.07804979999999,37.5424065,330206.52193810313,4156781.7249644706
1480,127.07804859999999,37.542406799999995,330206.4165951988,4156781.7604203327
1481,127.0780473,37.542406899999996,330206.301963218,4156781.773864927
1482,127.07804589999999,37.5424072,330206.1789497201,4156781.809682121
1483,127.07804449999999,37.542407499999996,330206.0559362232,4156781.8454993144
1484,127.07804309999999,37.5424079,330205.9331496154,4156781.8924124776
1485,127.0780417,37.542408099999996,330205.8099092322,4156781.917133709
1486,127.07804039999999,37.5424084,330205.69573103334,4156781.952770244
1487,127.07803879999999,37.5424086,330205.5548200547,4156781.9778528106
1488,127.0780372,37.5424089,330205.41413596773,4156782.014031343
1489,127.0780355,37.5424091,330205.2643896911,4156782.039294578
1490,127.07803419999999,37.542409299999996,330205.14998460666,4156782.0638351548
1491,127.0780326,37.542409299999996,330205.0086198477,4156782.066725797
1492,127.0780293,37.5424095,330204.7175088143,4156782.0948796854
1493,127.07802749999999,37.5424096,330204.55870035104,4156782.1092276336
1494,127.0780259,37.5424098,330204.41778937745,4156782.134310219
1495,127.07802439999999,37.5424101,330204.28594059433,4156782.1703081047
1496,127.0780228,37.5424103,330204.1450296223,4156782.1953906943
1497,127.0780214,37.5424107,330204.02224303124,4156782.2423038846
1498,127.0780197,37.5424112,330203.8731774411,4156782.3008550433
