index,Long,Lat,UTM_X,UTM_Y
313,127.079956,37.5406614,330370.9849200235,4156584.6472433484
314,127.07995489999999,37.540661199999995,330370.88727619644,4156584.627036722
315,127.0799536,37.540661,330370.7719613663,4156584.6071910616
316,127.07995249999999,37.5406607,330370.67409088253,4156584.5758884796
317,127.0799512,37.5406605,330370.5587760509,4156584.556042822
318,127.07995009999999,37.5406602,330370.4609055656,4156584.5247402415
319,127.07994869999999,37.540659999999995,330370.33675523126,4156584.5050750673
320,127.0799476,37.5406598,330370.2391114006,4156584.4848684506
321,127.07994629999999,37.540659399999996,330370.1233432536,4156584.4428308783
322,127.0799452,37.5406593,330370.02592607815,4156584.4337202227
323,127.07994409999999,37.5406589,330369.9278289324,4156584.3913216894
324,127.079943,37.5406585,330369.8297317878,4156584.3489231574
325,127.0799418,37.5406585,330369.723705766,4156584.351088948
326,127.0799406,37.540658199999996,330369.61699977296,4156584.3199668596
327,127.07993959999999,37.5406579,330369.5279647802,4156584.2884838087
328,127.0799383,37.540658,330369.41332991316,4156584.301926045
329,127.07993739999999,37.5406577,330369.33313042554,4156584.270262513
330,127.0799361,37.5406577,330369.2182689009,4156584.272608793
331,127.0799349,37.5406575,330369.11178956233,4156584.2525826716
332,127.0799337,37.5406575,330369.005763539,4156584.2547484715
333,127.07993259999999,37.540657599999996,330368.9087996754,4156584.2678297483
334,127.07993169999999,37.5406573,330368.8286001831,4156584.2361662206
335,127.0799303,37.5406573,330368.7049031558,4156584.2386929914
336,127.0799292,37.5406574,330368.6079392923,4156584.251774273
337,127.0799277,37.540657599999996,330368.4758600807,4156584.27667345
338,127.0799266,37.5406575,330368.37844289816,4156584.2675628145
339,127.07992549999999,37.5406577,330368.2817056942,4156584.2917400594
340,127.07992449999999,37.540657599999996,330368.19312401774,4156584.282448941
341,127.0799232,37.5406579,330368.0789424701,4156584.3180831173
342,127.07992209999999,37.5406577,330367.9812986303,4156584.2978765257
343,127.07992089999999,37.5406579,330367.8757259259,4156584.3222342604
344,127.0799196,37.5406579,330367.76086440124,4156584.3245805604
345,127.07991829999999,37.5406578,330367.6457762144,4156584.3158309017
346,127.07991709999999,37.5406578,330367.53975019127,4156584.317996721
347,127.07991589999999,37.5406575,330367.4330441882,4156584.2868746608
348,127.07991469999999,37.5406575,330367.3270181645,4156584.289040482
349,127.0799133,37.540657599999996,330367.20354779984,4156584.302663235
350,127.079912,37.5406575,330367.08845961187,4156584.293913585
351,127.07991059999999,37.5406575,330366.9647625846,4156584.2964403816
352,127.0799093,37.5406574,330366.84967439825,4156584.2876907345
353,127.0799078,37.5406574,330366.71714186895,4156584.2903980208
354,127.0799067,37.5406572,330366.6194980247,4156584.2701914445
355,127.07990509999999,37.5406572,330366.478129991,4156584.27307922
356,127.07990389999999,37.5406571,330366.3718773053,4156584.264149093
357,127.07990249999999,37.540656999999996,330366.2479536156,4156584.255579941
358,127.0799012,37.5406568,330366.13263876573,4156584.2357343445
359,127.07989979999999,37.5406568,330366.0089417371,4156584.2382611553
360,127.0798987,37.5406565,330365.91107122804,4156584.2069586273
361,127.0798975,37.540656399999996,330365.8048185406,4156584.1980285086
362,127.07989629999999,37.5406561,330365.69811252813,4156584.166906471
363,127.07989479999999,37.5406561,330365.56557999627,4156584.169613776
364,127.0798935,37.540655799999996,330365.45003848046,4156584.138672227
365,127.07989219999999,37.5406556,330365.3347236243,4156584.1188266417
366,127.07989119999999,37.5406556,330365.2463686039,4156584.1206315146
367,127.07988979999999,37.5406556,330365.12267157086,4156584.123158339
368,127.07988859999999,37.5406556,330365.0166455441,4156584.1253241897
369,127.07988739999999,37.540655699999995,330364.91084618063,4156584.1385860015
370,127.0798858,37.5406561,330364.77038480004,4156584.1858576466
371,127.07988479999999,37.5406562,330364.68225644156,4156584.198758485
372,127.07988329999999,37.5406565,330364.5504039012,4156584.2347536855
373,127.07988239999999,37.5406567,330364.47133770934,4156584.2585700005
374,127.079881,37.540656999999996,330364.3483206726,4156584.2943847147
375,127.07988019999999,37.5406571,330364.27786331944,4156584.3069245815
376,127.0798791,37.5406575,330364.1815794562,4156584.3532937956
377,127.0798782,37.540657599999996,330364.1022866019,4156584.3660141523
378,127.0798772,37.5406577,330364.014158246,4156584.378914999
379,127.07987609999999,37.5406579,330363.9174210533,4156584.4030922954
380,127.079875,37.5406579,330363.8202305314,4156584.4050776726
381,127.07987449999999,37.540658,330363.7762796851,4156584.4170760764
382,127.07987399999999,37.5406581,330363.7323288411,4156584.4290744825
383,127.07987379999999,37.5406581,330363.7146578376,4156584.429435461
384,127.07987379999999,37.540658199999996,330363.7148845026,4156584.440531419
385,127.0798739,37.540658199999996,330363.7237200043,4156584.44035093
386,127.0798741,37.5406581,330363.7411643429,4156584.4288939936
387,127.07987399999999,37.5406583,330363.732782171,4156584.4512664014
388,127.0798741,37.5406585,330363.74207100266,4156584.473277833
389,127.07987399999999,37.5406586,330363.7334621659,4156584.484554282
390,127.0798741,37.5406586,330363.7422976676,4156584.4843737925
391,127.0798743,37.5406586,330363.7599686732,4156584.4840128147
392,127.0798744,37.5406586,330363.76880417275,4156584.483832326
393,127.0798744,37.5406585,330363.7685775079,4156584.4727363656
394,127.07987449999999,37.5406586,330363.77763967443,4156584.483651837
395,127.0798746,37.5406586,330363.7864751784,4156584.483471348
396,127.07987449999999,37.5406585,330363.77741300955,4156584.472555877
